data,talhao_id,ndvi
2023-08-01,4,0.502
2023-08-02,4,0.429
2023-08-03,4,0.423
2023-08-04,4,0.459
2023-08-05,4,0.457
2023-08-06,4,0.415
2023-08-07,4,0.424
2023-08-08,4,0.425
2023-08-09,4,0.417
2023-08-10,4,0.443
2023-08-11,4,0.425
2023-08-12,4,0.438
2023-08-13,4,0.442
2023-08-14,4,0.424
2023-08-15,4,0.445
2023-08-16,4,0.475
2023-08-17,4,0.46
2023-08-18,4,0.434
2023-08-19,4,0.381
2023-08-20,4,0.396
2023-08-21,4,0.394
2023-08-22,4,0.421
2023-08-23,4,0.452
2023-08-24,4,0.376
2023-08-25,4,0.377
2023-08-26,4,0.395
2023-08-27,4,0.388
2023-08-28,4,0.358
2023-08-29,4,0.376
2023-08-30,4,0.396
2023-08-31,4,0.332
2023-09-01,4,0.349
2023-09-02,4,0.348
2023-09-03,4,0.375
2023-09-04,4,0.348
2023-09-05,4,0.33
2023-09-06,4,0.306
2023-09-07,4,0.318
2023-09-08,4,0.312
2023-09-09,4,0.302
2023-09-10,4,0.303
2023-09-11,4,0.321
2023-09-12,4,0.282
2023-09-13,4,0.267
2023-09-14,4,0.274
2023-09-15,4,0.278
2023-09-16,4,0.26
2023-09-17,4,0.258
2023-09-18,4,0.295
2023-09-19,4,0.293
2023-09-20,4,0.274
2023-09-21,4,0.281
2023-09-22,4,0.289
2023-09-23,4,0.307
2023-09-24,4,0.277
2023-09-25,4,0.291
2023-09-26,4,0.284
2023-09-27,4,0.28
2023-09-28,4,0.277
2023-09-29,4,0.264
2023-09-30,4,0.316
2023-10-01,4,0.281
2023-10-02,4,0.299
2023-10-03,4,0.281
2023-10-04,4,0.24
2023-10-05,4,0.286
2023-10-06,4,0.308
2023-10-07,4,0.277
2023-10-08,4,0.269
2023-10-09,4,0.269
2023-10-10,4,0.271
2023-10-11,4,0.292
2023-10-12,4,0.265
2023-10-13,4,0.254
2023-10-14,4,0.276
2023-10-15,4,0.291
2023-10-16,4,0.252
2023-10-17,4,0.3
2023-10-18,4,0.242
2023-10-19,4,0.265
2023-10-20,4,0.25
2023-10-21,4,0.256
2023-10-22,4,0.25
2023-10-23,4,0.224
2023-10-24,4,0.201
2023-10-25,4,0.2
2023-10-26,4,0.227
2023-10-27,4,0.222
2023-10-28,4,0.231
2023-10-29,4,0.204
2023-10-30,4,0.219
2023-10-31,4,0.225
2023-11-01,4,0.239
2023-11-02,4,0.237
2023-11-03,4,0.21
2023-11-04,4,0.21
2023-11-05,4,0.225
2023-11-06,4,0.224
2023-11-07,4,0.223
2023-11-08,4,0.236
2023-11-09,4,0.226
2023-11-10,4,0.229
2023-11-11,4,0.23
2023-11-12,4,0.215
2023-11-13,4,0.204
2023-11-14,4,0.24
2023-11-15,4,0.221
2023-11-16,4,0.21
2023-11-17,4,0.208
2023-11-18,4,0.227
2023-11-19,4,0.201
2023-11-20,4,0.2
2023-11-21,4,0.207
2023-11-22,4,0.243
2023-11-23,4,0.227
2023-11-24,4,0.229
2023-11-25,4,0.214
2023-11-26,4,0.222
2023-11-27,4,0.22
2023-11-28,4,0.215
2023-11-29,4,0.212
2023-11-30,4,0.211
2023-12-01,4,0.208
2023-12-02,4,0.219
2023-12-03,4,0.213
2023-12-04,4,0.216
2023-12-05,4,0.213
2023-12-06,4,0.215
2023-12-07,4,0.237
2023-12-08,4,0.242
2023-12-09,4,0.226
2023-12-10,4,0.234
2023-12-11,4,0.248
2023-12-12,4,0.255
2023-12-13,4,0.249
2023-12-14,4,0.258
2023-12-15,4,0.258
2023-12-16,4,0.261
2023-12-17,4,0.263
2023-12-18,4,0.246
2023-12-19,4,0.252
2023-12-20,4,0.241
2023-12-21,4,0.25
2023-12-22,4,0.264
2023-12-23,4,0.269
2023-12-24,4,0.239
2023-12-25,4,0.273
2023-12-26,4,0.27
2023-12-27,4,0.297
2023-12-28,4,0.282
2023-12-29,4,0.245
2023-12-30,4,0.258
2023-12-31,4,0.297
2024-01-01,4,0.265
2024-01-02,4,0.308
2024-01-03,4,0.324
2024-01-04,4,0.313
2024-01-05,4,0.297
2024-01-06,4,0.309
2024-01-07,4,0.304
2024-01-08,4,0.293
2024-01-09,4,0.305
2024-01-10,4,0.286
2024-01-11,4,0.303
2024-01-12,4,0.296
2024-01-13,4,0.29
2024-01-14,4,0.309
2024-01-15,4,0.273
2024-01-16,4,0.291
2024-01-17,4,0.331
2024-01-18,4,0.299
2024-01-19,4,0.304
2024-01-20,4,0.301
2024-01-21,4,0.29
2024-01-22,4,0.288
2024-01-23,4,0.29
2024-01-24,4,0.312
2024-01-25,4,0.294
2024-01-26,4,0.311
2024-01-27,4,0.323
2024-01-28,4,0.303
2024-01-29,4,0.299
2024-01-30,4,0.299
2024-01-31,4,0.256
2024-02-01,4,0.257
2024-02-02,4,0.271
2024-02-03,4,0.249
2024-02-04,4,0.274
2024-02-05,4,0.247
2024-02-06,4,0.26
2024-02-07,4,0.231
2024-02-08,4,0.27
2024-02-09,4,0.273
2024-02-10,4,0.243
2024-02-11,4,0.254
2024-02-12,4,0.242
2024-02-13,4,0.26
2024-02-14,4,0.25
2024-02-15,4,0.225
2024-02-16,4,0.258
2024-02-17,4,0.275
2024-02-18,4,0.279
2024-02-19,4,0.262
2024-02-20,4,0.257
2024-02-21,4,0.26
2024-02-22,4,0.252
2024-02-23,4,0.261
2024-02-24,4,0.25
2024-02-25,4,0.251
2024-02-26,4,0.279
2024-02-27,4,0.244
2024-02-28,4,0.251
2024-02-29,4,0.276
2024-03-01,4,0.249
2024-03-02,4,0.255
2024-03-03,4,0.263
2024-03-04,4,0.244
2024-03-05,4,0.306
2024-03-06,4,0.239
2024-03-07,4,0.275
2024-03-08,4,0.282
2024-03-09,4,0.255
2024-03-10,4,0.26
2024-03-11,4,0.254
2024-03-12,4,0.244
2024-03-13,4,0.267
2024-03-14,4,0.244
2024-03-15,4,0.232
2024-03-16,4,0.27
2024-03-17,4,0.255
2024-03-18,4,0.258
2024-03-19,4,0.231
2024-03-20,4,0.288
2024-03-21,4,0.291
2024-03-22,4,0.267
2024-03-23,4,0.266
2024-03-24,4,0.27
2024-03-25,4,0.294
2024-03-26,4,0.289
2024-03-27,4,0.27
2024-03-28,4,0.284
2024-03-29,4,0.305
2024-03-30,4,0.286
2024-03-31,4,0.265
2024-04-01,4,0.281
2024-04-02,4,0.277
2024-04-03,4,0.284
2024-04-04,4,0.302
2024-04-05,4,0.316
2024-04-06,4,0.294
2024-04-07,4,0.312
2024-04-08,4,0.329
2024-04-09,4,0.314
2024-04-10,4,0.291
2024-04-11,4,0.338
2024-04-12,4,0.368
2024-04-13,4,0.349
2024-04-14,4,0.342
2024-04-15,4,0.32
2024-04-16,4,0.398
2024-04-17,4,0.335
2024-04-18,4,0.397
2024-04-19,4,0.422
2024-04-20,4,0.381
2024-04-21,4,0.384
2024-04-22,4,0.363
2024-04-23,4,0.359
2024-04-24,4,0.405
2024-04-25,4,0.393
2024-04-26,4,0.404
2024-04-27,4,0.417
2024-04-28,4,0.432
2024-04-29,4,0.47
2024-04-30,4,0.404
2024-05-01,4,0.474
2024-05-02,4,0.453
2024-05-03,4,0.492
2024-05-04,4,0.483
2024-05-05,4,0.456
2024-05-06,4,0.507
2024-05-07,4,0.507
2024-05-08,4,0.475
2024-05-09,4,0.457
2024-05-10,4,0.478
2024-05-11,4,0.449
2024-05-12,4,0.44
2024-05-13,4,0.485
2024-05-14,4,0.456
2024-05-15,4,0.516
2024-05-16,4,0.509
2024-05-17,4,0.516
2024-05-18,4,0.47
2024-05-19,4,0.484
2024-05-20,4,0.487
2024-05-21,4,0.459
2024-05-22,4,0.509
2024-05-23,4,0.514
2024-05-24,4,0.549
2024-05-25,4,0.509
2024-05-26,4,0.515
2024-05-27,4,0.492
2024-05-28,4,0.43
2024-05-29,4,0.494
2024-05-30,4,0.496
2024-05-31,4,0.48
2024-06-01,4,0.489
2024-06-02,4,0.46
2024-06-03,4,0.453
2024-06-04,4,0.505
2024-06-05,4,0.551
2024-06-06,4,0.49
2024-06-07,4,0.544
2024-06-08,4,0.528
2024-06-09,4,0.537
2024-06-10,4,0.56
2024-06-11,4,0.534
2024-06-12,4,0.54
2024-06-13,4,0.567
2024-06-14,4,0.696
2024-06-15,4,0.683
2024-06-16,4,0.729
2024-06-17,4,0.664
2024-06-18,4,0.74
2024-06-19,4,0.676
2024-06-20,4,0.776
2024-06-21,4,0.701
2024-06-22,4,0.704
2024-06-23,4,0.721
2024-06-24,4,0.85
2024-06-25,4,0.814
2024-06-26,4,0.829
2024-06-27,4,0.815
2024-06-28,4,0.814
2024-06-29,4,0.787
2024-06-30,4,0.755
2024-07-01,4,0.834
2024-07-02,4,0.808
2024-07-03,4,0.771
2024-07-04,4,0.742
2024-07-05,4,0.703
2024-07-06,4,0.737
2024-07-07,4,0.74
2024-07-08,4,0.765
2024-07-09,4,0.711
2024-07-10,4,0.721
2024-07-11,4,0.759
2024-07-12,4,0.777
2024-07-13,4,0.625
2024-07-14,4,0.605
2024-07-15,4,0.596
2024-07-16,4,0.62
2024-07-17,4,0.658
2024-07-18,4,0.59
2024-07-19,4,0.553
2024-07-20,4,0.583
2024-07-21,4,0.562
2024-07-22,4,0.62
2024-07-23,4,0.562
2024-07-24,4,0.516
2024-07-25,4,0.47
2024-07-26,4,0.459
2024-07-27,4,0.449
2024-07-28,4,0.484
2024-07-29,4,0.457
2024-07-30,4,0.522
2024-07-31,4,0.461
2024-08-01,4,0.479
2024-08-02,4,0.453
2024-08-03,4,0.47
2024-08-04,4,0.449
2024-08-05,4,0.417
2024-08-06,4,0.42
2024-08-07,4,0.432
2024-08-08,4,0.404
2024-08-09,4,0.414
2024-08-10,4,0.437
2024-08-11,4,0.406
2024-08-12,4,0.411
2024-08-13,4,0.4
2024-08-14,4,0.384
2024-08-15,4,0.373
2024-08-16,4,0.412
2024-08-17,4,0.41
2024-08-18,4,0.362
2024-08-19,4,0.398
2024-08-20,4,0.377
2024-08-21,4,0.38
2024-08-22,4,0.404
2024-08-23,4,0.324
2024-08-24,4,0.349
2024-08-25,4,0.358
2024-08-26,4,0.378
2024-08-27,4,0.339
2024-08-28,4,0.365
2024-08-29,4,0.352
2024-08-30,4,0.371
2024-08-31,4,0.331
2024-09-01,4,0.374
2024-09-02,4,0.395
2024-09-03,4,0.374
2024-09-04,4,0.373
2024-09-05,4,0.368
2024-09-06,4,0.375
2024-09-07,4,0.376
2024-09-08,4,0.358
2024-09-09,4,0.381
2024-09-10,4,0.355
2024-09-11,4,0.379
2024-09-12,4,0.357
2024-09-13,4,0.348
2024-09-14,4,0.335
2024-09-15,4,0.354
2024-09-16,4,0.303
2024-09-17,4,0.34
2024-09-18,4,0.341
2024-09-19,4,0.34
2024-09-20,4,0.326
2024-09-21,4,0.368
2024-09-22,4,0.32
2024-09-23,4,0.284
2024-09-24,4,0.312
2024-09-25,4,0.302
2024-09-26,4,0.285
2024-09-27,4,0.319
2024-09-28,4,0.288
2024-09-29,4,0.275
2024-09-30,4,0.291
2024-10-01,4,0.27
2024-10-02,4,0.243
2024-10-03,4,0.247
2024-10-04,4,0.272
2024-10-05,4,0.287
2024-10-06,4,0.297
2024-10-07,4,0.283
2024-10-08,4,0.267
2024-10-09,4,0.274
2024-10-10,4,0.288
2024-10-11,4,0.284
2024-10-12,4,0.282
2024-10-13,4,0.289
2024-10-14,4,0.292
2024-10-15,4,0.255
2024-10-16,4,0.26
2024-10-17,4,0.286
2024-10-18,4,0.247
2024-10-19,4,0.308
2024-10-20,4,0.271
2024-10-21,4,0.308
2024-10-22,4,0.293
2024-10-23,4,0.293
2024-10-24,4,0.295
2024-10-25,4,0.276
2024-10-26,4,0.308
2024-10-27,4,0.305
2024-10-28,4,0.259
2024-10-29,4,0.314
2024-10-30,4,0.279
2024-10-31,4,0.273
2024-11-01,4,0.274
2024-11-02,4,0.256
2024-11-03,4,0.206
2024-11-04,4,0.24
2024-11-05,4,0.239
2024-11-06,4,0.245
2024-11-07,4,0.24
2024-11-08,4,0.259
2024-11-09,4,0.26
2024-11-10,4,0.252
2024-11-11,4,0.273
2024-11-12,4,0.253
2024-11-13,4,0.282
2024-11-14,4,0.291
2024-11-15,4,0.263
2024-11-16,4,0.255
2024-11-17,4,0.288
2024-11-18,4,0.271
2024-11-19,4,0.283
2024-11-20,4,0.264
2024-11-21,4,0.266
2024-11-22,4,0.258
2024-11-23,4,0.278
2024-11-24,4,0.256
2024-11-25,4,0.281
2024-11-26,4,0.271
2024-11-27,4,0.282
2024-11-28,4,0.301
2024-11-29,4,0.311
2024-11-30,4,0.335
2024-12-01,4,0.303
2024-12-02,4,0.297
2024-12-03,4,0.305
2024-12-04,4,0.305
2024-12-05,4,0.301
2024-12-06,4,0.338
2024-12-07,4,0.32
2024-12-08,4,0.315
2024-12-09,4,0.303
2024-12-10,4,0.303
2024-12-11,4,0.293
2024-12-12,4,0.275
2024-12-13,4,0.278
2024-12-14,4,0.281
2024-12-15,4,0.281
2024-12-16,4,0.303
2024-12-17,4,0.304
2024-12-18,4,0.301
2024-12-19,4,0.307
2024-12-20,4,0.282
2024-12-21,4,0.296
2024-12-22,4,0.285
2024-12-23,4,0.315
2024-12-24,4,0.291
2024-12-25,4,0.28
2024-12-26,4,0.304
2024-12-27,4,0.319
2024-12-28,4,0.28
2024-12-29,4,0.305
2024-12-30,4,0.287
2024-12-31,4,0.28
2019-01-01,5,0.226
2019-01-02,5,0.223
2019-01-03,5,0.201
2019-01-04,5,0.226
2019-01-05,5,0.216
2019-01-06,5,0.217
2019-01-07,5,0.205
2019-01-08,5,0.209
2019-01-09,5,0.243
2019-01-10,5,0.218
2019-01-11,5,0.241
2019-01-12,5,0.256
2019-01-13,5,0.217
2019-01-14,5,0.232
2019-01-15,5,0.237
2019-01-16,5,0.227
2019-01-17,5,0.217
2019-01-18,5,0.238
2019-01-19,5,0.244
2019-01-20,5,0.247
2019-01-21,5,0.225
2019-01-22,5,0.257
2019-01-23,5,0.257
2019-01-24,5,0.272
2019-01-25,5,0.276
2019-01-26,5,0.267
2019-01-27,5,0.282
2019-01-28,5,0.271
2019-01-29,5,0.26
2019-01-30,5,0.273
2019-01-31,5,0.266
2019-02-01,5,0.273
2019-02-02,5,0.297
2019-02-03,5,0.261
2019-02-04,5,0.279
2019-02-05,5,0.289
2019-02-06,5,0.299
2019-02-07,5,0.283
2019-02-08,5,0.285
2019-02-09,5,0.276
2019-02-10,5,0.277
2019-02-11,5,0.255
2019-02-12,5,0.296
2019-02-13,5,0.287
2019-02-14,5,0.289
2019-02-15,5,0.285
2019-02-16,5,0.281
2019-02-17,5,0.284
2019-02-18,5,0.297
2019-02-19,5,0.296
2019-02-20,5,0.304
2019-02-21,5,0.306
2019-02-22,5,0.293
2019-02-23,5,0.298
2019-02-24,5,0.269
2019-02-25,5,0.283
2019-02-26,5,0.307
2019-02-27,5,0.285
2019-02-28,5,0.311
2019-03-01,5,0.299
2019-03-02,5,0.268
2019-03-03,5,0.281
2019-03-04,5,0.311
2019-03-05,5,0.319
2019-03-06,5,0.301
2019-03-07,5,0.306
2019-03-08,5,0.333
2019-03-09,5,0.328
2019-03-10,5,0.316
2019-03-11,5,0.298
2019-03-12,5,0.286
2019-03-13,5,0.325
2019-03-14,5,0.319
2019-03-15,5,0.306
2019-03-16,5,0.304
2019-03-17,5,0.308
2019-03-18,5,0.314
2019-03-19,5,0.285
2019-03-20,5,0.324
2019-03-21,5,0.32
2019-03-22,5,0.302
2019-03-23,5,0.299
2019-03-24,5,0.313
2019-03-25,5,0.361
2019-03-26,5,0.326
2019-03-27,5,0.326
2019-03-28,5,0.309
2019-03-29,5,0.312
2019-03-30,5,0.355
2019-03-31,5,0.323
2019-04-01,5,0.34
2019-04-02,5,0.334
2019-04-03,5,0.308
2019-04-04,5,0.308
2019-04-05,5,0.33
2019-04-06,5,0.282
2019-04-07,5,0.318
2019-04-08,5,0.306
2019-04-09,5,0.286
2019-04-10,5,0.282
2019-04-11,5,0.292
2019-04-12,5,0.287
2019-04-13,5,0.286
2019-04-14,5,0.314
2019-04-15,5,0.344
2019-04-16,5,0.323
2019-04-17,5,0.313
2019-04-18,5,0.321
2019-04-19,5,0.328
2019-04-20,5,0.339
2019-04-21,5,0.384
2019-04-22,5,0.361
2019-04-23,5,0.379
2019-04-24,5,0.35
2019-04-25,5,0.352
2019-04-26,5,0.346
2019-04-27,5,0.351
2019-04-28,5,0.384
2019-04-29,5,0.383
2019-04-30,5,0.393
2019-05-01,5,0.38
2019-05-02,5,0.373
2019-05-03,5,0.411
2019-05-04,5,0.372
2019-05-05,5,0.382
2019-05-06,5,0.405
2019-05-07,5,0.411
2019-05-08,5,0.389
2019-05-09,5,0.412
2019-05-10,5,0.405
2019-05-11,5,0.487
2019-05-12,5,0.433
2019-05-13,5,0.471
2019-05-14,5,0.448
2019-05-15,5,0.437
2019-05-16,5,0.421
2019-05-17,5,0.454
2019-05-18,5,0.481
2019-05-19,5,0.462
2019-05-20,5,0.442
2019-05-21,5,0.423
2019-05-22,5,0.47
2019-05-23,5,0.428
2019-05-24,5,0.441
2019-05-25,5,0.478
2019-05-26,5,0.476
2019-05-27,5,0.439
2019-05-28,5,0.469
2019-05-29,5,0.481
2019-05-30,5,0.507
2019-05-31,5,0.486
2019-06-01,5,0.464
2019-06-02,5,0.545
2019-06-03,5,0.531
2019-06-04,5,0.486
2019-06-05,5,0.515
2019-06-06,5,0.544
2019-06-07,5,0.48
2019-06-08,5,0.534
2019-06-09,5,0.509
2019-06-10,5,0.505
2019-06-11,5,0.525
2019-06-12,5,0.528
2019-06-13,5,0.523
2019-06-14,5,0.496
2019-06-15,5,0.525
2019-06-16,5,0.537
2019-06-17,5,0.526
2019-06-18,5,0.54
2019-06-19,5,0.564
2019-06-20,5,0.584
2019-06-21,5,0.536
2019-06-22,5,0.57
2019-06-23,5,0.568
2019-06-24,5,0.605
2019-06-25,5,0.564
2019-06-26,5,0.585
2019-06-27,5,0.559
2019-06-28,5,0.531
2019-06-29,5,0.582
2019-06-30,5,0.527
2019-07-01,5,0.597
2019-07-02,5,0.572
2019-07-03,5,0.547
2019-07-04,5,0.563
2019-07-05,5,0.53
2019-07-06,5,0.538
2019-07-07,5,0.566
2019-07-08,5,0.629
2019-07-09,5,0.546
2019-07-10,5,0.588
2019-07-11,5,0.513
2019-07-12,5,0.57
2019-07-13,5,0.527
2019-07-14,5,0.586
2019-07-15,5,0.51
2019-07-16,5,0.585
2019-07-17,5,0.56
2019-07-18,5,0.473
2019-07-19,5,0.517
2019-07-20,5,0.52
2019-07-21,5,0.498
2019-07-22,5,0.53
2019-07-23,5,0.553
2019-07-24,5,0.542
2019-07-25,5,0.565
2019-07-26,5,0.446
2019-07-27,5,0.461
2019-07-28,5,0.493
2019-07-29,5,0.519
2019-07-30,5,0.508
2019-07-31,5,0.482
2019-08-01,5,0.484
2019-08-02,5,0.481
2019-08-03,5,0.532
2019-08-04,5,0.499
2019-08-05,5,0.508
2019-08-06,5,0.478
2019-08-07,5,0.441
2019-08-08,5,0.506
2019-08-09,5,0.48
2019-08-10,5,0.507
2019-08-11,5,0.493
2019-08-12,5,0.455
2019-08-13,5,0.492
2019-08-14,5,0.516
2019-08-15,5,0.419
2019-08-16,5,0.445
2019-08-17,5,0.441
2019-08-18,5,0.449
2019-08-19,5,0.467
2019-08-20,5,0.408
2019-08-21,5,0.426
2019-08-22,5,0.36
2019-08-23,5,0.416
2019-08-24,5,0.406
2019-08-25,5,0.407
2019-08-26,5,0.374
2019-08-27,5,0.407
2019-08-28,5,0.376
2019-08-29,5,0.343
2019-08-30,5,0.353
2019-08-31,5,0.372
2019-09-01,5,0.37
2019-09-02,5,0.342
2019-09-03,5,0.345
2019-09-04,5,0.303
2019-09-05,5,0.277
2019-09-06,5,0.303
2019-09-07,5,0.285
2019-09-08,5,0.283
2019-09-09,5,0.287
2019-09-10,5,0.277
2019-09-11,5,0.271
2019-09-12,5,0.295
2019-09-13,5,0.259
2019-09-14,5,0.266
2019-09-15,5,0.264
2019-09-16,5,0.283
2019-09-17,5,0.28
2019-09-18,5,0.292
2019-09-19,5,0.259
2019-09-20,5,0.26
2019-09-21,5,0.249
2019-09-22,5,0.248
2019-09-23,5,0.278
2019-09-24,5,0.24
2019-09-25,5,0.253
2019-09-26,5,0.251
2019-09-27,5,0.248
2019-09-28,5,0.238
2019-09-29,5,0.261
2019-09-30,5,0.254
2019-10-01,5,0.235
2019-10-02,5,0.262
2019-10-03,5,0.248
2019-10-04,5,0.238
2019-10-05,5,0.217
2019-10-06,5,0.24
2019-10-07,5,0.24
2019-10-08,5,0.233
2019-10-09,5,0.229
2019-10-10,5,0.229
2019-10-11,5,0.231
2019-10-12,5,0.23
2019-10-13,5,0.234
2019-10-14,5,0.211
2019-10-15,5,0.226
2019-10-16,5,0.219
2019-10-17,5,0.228
2019-10-18,5,0.202
2019-10-19,5,0.23
2019-10-20,5,0.228
2019-10-21,5,0.231
2019-10-22,5,0.249
2019-10-23,5,0.204
2019-10-24,5,0.227
2019-10-25,5,0.214
2019-10-26,5,0.239
2019-10-27,5,0.223
2019-10-28,5,0.226
2019-10-29,5,0.215
2019-10-30,5,0.21
2019-10-31,5,0.224
2019-11-01,5,0.226
2019-11-02,5,0.205
2019-11-03,5,0.222
2019-11-04,5,0.219
2019-11-05,5,0.22
2019-11-06,5,0.216
2019-11-07,5,0.214
2019-11-08,5,0.205
2019-11-09,5,0.212
2019-11-10,5,0.223
2019-11-11,5,0.238
2019-11-12,5,0.223
2019-11-13,5,0.2
2019-11-14,5,0.229
2019-11-15,5,0.221
2019-11-16,5,0.23
2019-11-17,5,0.237
2019-11-18,5,0.231
2019-11-19,5,0.22
2019-11-20,5,0.217
2019-11-21,5,0.228
2019-11-22,5,0.213
2019-11-23,5,0.215
2019-11-24,5,0.227
2019-11-25,5,0.227
2019-11-26,5,0.215
2019-11-27,5,0.239
2019-11-28,5,0.219
2019-11-29,5,0.223
2019-11-30,5,0.238
2019-12-01,5,0.256
2019-12-02,5,0.244
2019-12-03,5,0.234
2019-12-04,5,0.212
2019-12-05,5,0.225
2019-12-06,5,0.271
2019-12-07,5,0.273
2019-12-08,5,0.265
2019-12-09,5,0.245
2019-12-10,5,0.29
2019-12-11,5,0.298
2019-12-12,5,0.288
2019-12-13,5,0.308
2019-12-14,5,0.285
2019-12-15,5,0.297
2019-12-16,5,0.293
2019-12-17,5,0.271
2019-12-18,5,0.294
2019-12-19,5,0.299
2019-12-20,5,0.316
2019-12-21,5,0.309
2019-12-22,5,0.302
2019-12-23,5,0.296
2019-12-24,5,0.307
2019-12-25,5,0.304
2019-12-26,5,0.272
2019-12-27,5,0.275
2019-12-28,5,0.262
2019-12-29,5,0.311
2019-12-30,5,0.253
2019-12-31,5,0.325
2020-01-01,5,0.31
2020-01-02,5,0.298
2020-01-03,5,0.311
2020-01-04,5,0.286
2020-01-05,5,0.257
2020-01-06,5,0.282
2020-01-07,5,0.27
2020-01-08,5,0.275
2020-01-09,5,0.238
2020-01-10,5,0.231
2020-01-11,5,0.237
2020-01-12,5,0.253
2020-01-13,5,0.238
2020-01-14,5,0.23
2020-01-15,5,0.243
2020-01-16,5,0.228
2020-01-17,5,0.23
2020-01-18,5,0.288
2020-01-19,5,0.247
2020-01-20,5,0.263
2020-01-21,5,0.269
2020-01-22,5,0.265
2020-01-23,5,0.267
2020-01-24,5,0.244
2020-01-25,5,0.257
2020-01-26,5,0.282
2020-01-27,5,0.269
2020-01-28,5,0.254
2020-01-29,5,0.273
2020-01-30,5,0.293
2020-01-31,5,0.296
2020-02-01,5,0.299
2020-02-02,5,0.318
2020-02-03,5,0.289
2020-02-04,5,0.3
2020-02-05,5,0.3
2020-02-06,5,0.27
2020-02-07,5,0.313
2020-02-08,5,0.294
2020-02-09,5,0.306
2020-02-10,5,0.298
2020-02-11,5,0.317
2020-02-12,5,0.304
2020-02-13,5,0.313
2020-02-14,5,0.31
2020-02-15,5,0.298
2020-02-16,5,0.288
2020-02-17,5,0.282
2020-02-18,5,0.263
2020-02-19,5,0.311
2020-02-20,5,0.291
2020-02-21,5,0.325
2020-02-22,5,0.308
2020-02-23,5,0.325
2020-02-24,5,0.319
2020-02-25,5,0.308
2020-02-26,5,0.3
2020-02-27,5,0.315
2020-02-28,5,0.305
2020-02-29,5,0.288
2020-03-01,5,0.298
2020-03-02,5,0.309
2020-03-03,5,0.316
2020-03-04,5,0.293
2020-03-05,5,0.301
2020-03-06,5,0.329
2020-03-07,5,0.3
2020-03-08,5,0.3
2020-03-09,5,0.338
2020-03-10,5,0.322
2020-03-11,5,0.301
2020-03-12,5,0.329
2020-03-13,5,0.316
2020-03-14,5,0.321
2020-03-15,5,0.288
2020-03-16,5,0.292
2020-03-17,5,0.305
2020-03-18,5,0.315
2020-03-19,5,0.338
2020-03-20,5,0.284
2020-03-21,5,0.319
2020-03-22,5,0.306
2020-03-23,5,0.313
2020-03-24,5,0.299
2020-03-25,5,0.313
2020-03-26,5,0.291
2020-03-27,5,0.32
2020-03-28,5,0.285
2020-03-29,5,0.298
2020-03-30,5,0.304
2020-03-31,5,0.289
2020-04-01,5,0.323
2020-04-02,5,0.321
2020-04-03,5,0.297
2020-04-04,5,0.281
2020-04-05,5,0.274
2020-04-06,5,0.334
2020-04-07,5,0.346
2020-04-08,5,0.319
2020-04-09,5,0.323
2020-04-10,5,0.322
2020-04-11,5,0.279
2020-04-12,5,0.297
2020-04-13,5,0.284
2020-04-14,5,0.294
2020-04-15,5,0.332
2020-04-16,5,0.296
2020-04-17,5,0.288
2020-04-18,5,0.282
2020-04-19,5,0.308
2020-04-20,5,0.298
2020-04-21,5,0.286
2020-04-22,5,0.309
2020-04-23,5,0.319
2020-04-24,5,0.325
2020-04-25,5,0.325
2020-04-26,5,0.319
2020-04-27,5,0.338
2020-04-28,5,0.349
2020-04-29,5,0.335
2020-04-30,5,0.358
2020-05-01,5,0.375
2020-05-02,5,0.354
2020-05-03,5,0.359
2020-05-04,5,0.364
2020-05-05,5,0.394
2020-05-06,5,0.353
2020-05-07,5,0.388
2020-05-08,5,0.366
2020-05-09,5,0.41
2020-05-10,5,0.403
2020-05-11,5,0.432
2020-05-12,5,0.4
2020-05-13,5,0.439
2020-05-14,5,0.412
2020-05-15,5,0.411
2020-05-16,5,0.412
2020-05-17,5,0.427
2020-05-18,5,0.438
2020-05-19,5,0.422
2020-05-20,5,0.439
2020-05-21,5,0.475
2020-05-22,5,0.461
2020-05-23,5,0.496
2020-05-24,5,0.483
2020-05-25,5,0.482
2020-05-26,5,0.481
2020-05-27,5,0.501
2020-05-28,5,0.479
2020-05-29,5,0.493
2020-05-30,5,0.666
2020-05-31,5,0.627
2020-06-01,5,0.72
2020-06-02,5,0.684
2020-06-03,5,0.622
2020-06-04,5,0.719
2020-06-05,5,0.638
2020-06-06,5,0.714
2020-06-07,5,0.646
2020-06-08,5,0.648
2020-06-09,5,0.699
2020-06-10,5,0.752
2020-06-11,5,0.71
2020-06-12,5,0.695
2020-06-13,5,0.674
2020-06-14,5,0.76
2020-06-15,5,0.74
2020-06-16,5,0.706
2020-06-17,5,0.722
2020-06-18,5,0.775
2020-06-19,5,0.785
2020-06-20,5,0.755
2020-06-21,5,0.735
2020-06-22,5,0.716
2020-06-23,5,0.716
2020-06-24,5,0.803
2020-06-25,5,0.748
2020-06-26,5,0.755
2020-06-27,5,0.808
2020-06-28,5,0.67
2020-06-29,5,0.617
2020-06-30,5,0.567
2020-07-01,5,0.552
2020-07-02,5,0.557
2020-07-03,5,0.549
2020-07-04,5,0.617
2020-07-05,5,0.608
2020-07-06,5,0.619
2020-07-07,5,0.556
2020-07-08,5,0.602
2020-07-09,5,0.593
